station_id;name_official;name_long;name_short;name_alternative;stations_metastation;LV95_e;LV95_n;LV95_h;WGS84_e;WGS84_n;WGS84_h
8581800;Gurzelen, Schulhaus;None;None;None;None;2607180;1180955;0;7.532653;46.779729;0
8581801;Gurzelen, Obergurzelen;None;None;None;None;2607994;1180661;0;7.543306;46.777076;0
8581802;Uetendorf, Bahnhof;None;None;None;8507070,8581802;2610244;1180408;0;7.572762;46.774769;0
8581803;Uetendorf, Stiftung U.-Berg;None;None;None;None;2608784;1180336;0;7.553644;46.774142;0
8581804;Montagny, Les Arbognes;None;None;None;None;2565848;1184710;0;6.991161;46.812665;0
8581809;Kreuzlingen Bernrain, Bahnhof;None;None;None;8506197,8581809;2729525;1278296;0;9.162414;47.642515;0
8581810;Engwilen, Hauptstrasse;None;None;None;None;2724518;1275630;0;9.095049;47.619515;0
8581811;Corban, Sous-Vassa;None;None;None;None;2602552;1244734;0;7.472402;47.353451;0
8581812;Kriens, Alpenstrasse;None;None;None;None;2664651;1209698;0;8.289243;47.035170;0
8581813;Wiggen, Unterbach;None;None;None;None;2636777;1194464;0;7.921287;46.900271;0
8581814;Escholzmatt, Riedgasse;None;None;None;None;2637527;1195287;0;7.931197;46.907632;0
8581815;Delémont, Sainte-Catherine;None;None;None;None;2592314;1245561;0;7.336884;47.360848;0
8581816;Sent, Tuffera;None;None;None;None;2821894;1189250;0;10.346889;46.817388;0
8581817;Ardez, Bröl;None;None;None;8509266,8581817,8584712;2811147;1184170;0;10.203807;46.775216;0
8581818;Tschlin, Terza Storta;None;None;None;None;2827726;1194917;0;10.426080;46.866357;0
8581819;Vaduz, Lettstrasse;None;None;None;None;2757893;1223198;0;9.520334;47.140911;0
8581820;Vaduz, Rheinparkstadion;None;None;None;None;2757184;1223002;0;9.510922;47.139318;0
8581821;Vaduz, Alte Rheinbrücke;None;None;None;None;2757333;1222304;0;9.512643;47.133006;0
8581822;Eschen, Primarschule;None;None;None;None;2757694;1231220;0;9.520518;47.213089;0
8581823;Eschen, Rofenberg Kapelle;None;None;None;None;2757423;1231178;0;9.516927;47.212776;0
8581824;Eschen, KiGa Schönabüel;Eschen, Kindergarten Schönabüel;None;None;None;2757633;1231486;0;9.519806;47.215495;0
8581825;Gilly-Bursinel, gare nord;None;None;None;8581660,8581825;2513042;1144221;0;6.307006;46.443671;0
8581829;Kleinlützel, Ring;None;None;None;None;2598198;1251414;0;7.414747;47.413534;0
8581830;Geltwil, Isenbergschwil;None;None;None;None;2667805;1233291;0;8.334279;47.247056;0
8581831;Geltwil, Schulhaus;None;None;None;None;2667359;1233582;0;8.328432;47.249719;0
8581833;Courgenay, Petite Gilberte;None;None;None;8500125,8504114,8581833;2576269;1250516;0;7.124232;47.405029;0
8581834;Courtemaîche, gare;None;None;None;8500127,8511023,8581834,8583779;2571075;1256229;0;7.055050;47.456204;0
8581835;Boncourt, gare;None;None;None;8500128,8581835,8582145;2568211;1260286;0;7.016782;47.492559;0
8581837;Courtételle, Courtemelon;None;None;None;None;2591348;1244660;0;7.324115;47.352732;0
8581838;Delémont, rue St-Randoald;None;None;None;None;2592556;1244639;0;7.340103;47.352558;0
8581839;Rüfenacht, Schlössli;None;None;None;8507054,8581839;2607044;1197658;0;7.531127;46.929979;0
8581840;Walzenhausen, Almendsberg;None;None;None;None;2762378;1258315;0;9.592144;47.455565;0
8581841;Triesen, Sonnenkreisel;None;None;None;None;2758344;1219676;0;9.525043;47.109135;0
8581842;Schellenberg, Sägaplatz;None;None;None;None;2759857;1233500;0;9.549870;47.233070;0
8581843;Eiken, Poststrasse;None;None;None;8500304,8581843;2641386;1264779;0;7.988230;47.532441;0
8581844;Varenzo, Paese;None;None;None;None;2698894;1150865;0;8.727001;46.501793;0
8581845;Aigle, collège Planchette;None;None;None;None;2562877;1129904;0;6.956658;46.319505;0
8581849;Laufen, Stedtli;None;None;None;None;2604723;1252536;0;7.501217;47.423612;0
8581851;Weinfelden, Zedernpark;None;None;None;None;2726459;1269775;0;9.119194;47.566498;0
8581852;Visp, Bahnhof Nord;None;None;None;8501605,8571075,8581852;2634150;1127156;0;7.881829;46.294950;0
8581859;Rüfenacht, Längimoos;None;None;None;None;2607390;1197645;0;7.535670;46.929859;0
8581860;Rüfenacht, Sperlisacher;None;None;None;None;2607636;1197739;0;7.538902;46.930702;0
8581862;St. Niklausen OW, Haueti;None;None;None;None;2663973;1192508;0;8.277905;46.880618;0
8581863;Pratval, Gemeindehaus;None;None;None;8574542,8581863;2753389;1177700;0;9.445635;46.732843;0
8581864;Cazis, Siedlung Realta;None;None;None;None;2752002;1177788;0;9.427524;46.733952;0
8581865;Zwischenflüh, Allmiried;None;None;None;None;2607177;1161806;0;7.532317;46.607475;0
8581866;Müstair, cunfin;None;None;None;None;2831128;1169267;0;10.457722;46.634622;0
8581882;Wohlen AG, Durisolstrasse;None;None;None;None;2661440;1245025;0;8.251814;47.353214;0
8581883;Wohlen AG, Allmendstrasse;None;None;None;None;2661433;1245180;0;8.251743;47.354608;0
8581884;Wohlen AG, Planzer;None;None;None;None;2661224;1245385;0;8.249005;47.356471;0
8581885;Kreuzlingen, Karussell;None;None;None;None;2730281;1279137;0;9.172720;47.649927;0
8581887;Rodels-Realta, Abzw. Bahnhof;None;None;None;8509187,8581652,8581887;2752442;1178085;0;9.433378;46.736523;0
8581890;Delémont, rue Meret-Oppenheim;None;None;None;None;2592233;1246302;0;7.335799;47.367512;0
8581892;Wangen SZ, alte Post;None;None;None;8574433,8581892;2710518;1227526;0;8.896964;47.189445;0
8581894;Gordola, Gaggiole Sopra;None;None;None;None;2710928;1115307;0;8.875261;46.180095;0
8581895;Ins, West;None;None;None;None;2574155;1206181;0;7.098779;47.006175;0
8581896;Chur, Giacomettistrasse;None;None;None;None;2759446;1192426;0;9.529986;46.863841;0
8581897;Münsingen, Lindenweg;None;None;None;None;2609050;1190673;0;7.557330;46.867124;0
8581898;Villarsel-le-Gibloux, Bugnon;None;None;None;None;2568089;1173417;0;7.021313;46.711192;0
8581899;Recolaine, La Filature;None;None;None;None;2600112;1243320;0;7.440107;47.340737;0
8581901;Parpan, Obertor/Heimberg;None;None;None;None;2762141;1180647;0;9.561138;46.757272;0
8581903;Eschenbach SG, Bildstöckli;None;None;None;None;2712456;1233457;0;8.924012;47.242455;0
8581904;Worb Dorf, Bahnhofstrasse;None;None;None;None;2609568;1197322;0;7.564263;46.926926;0
8581907;Würenlingen, Kuhgässli;None;None;None;None;2660690;1264215;0;8.244496;47.525870;0
8581908;Willigen, Unterdorf;None;None;None;None;2657400;1174679;0;8.189442;46.720846;0
8581909;Corcelles BE, village;None;COVI;None;8500266,8581909;2601003;1237091;0;7.451884;47.284710;0
8581910;Mühledorf BE, Müliacher;None;None;None;None;2607472;1186653;0;7.536569;46.830982;0
8581911;Sagogn, Carnetg;None;None;None;None;2738169;1183691;0;9.248373;46.790049;0
8581912;Crémines, centre du village;None;CRCV;None;8500267,8581912;2600075;1236935;0;7.439618;47.283308;0
8581914;Bussigny, gare;None;None;None;8501117,8581914,8595216;2532020;1155520;0;6.552290;46.547503;0
8581916;Bussigny, Condémine;None;None;None;None;2532675;1156402;0;6.560700;46.555503;0
8581917;Bussigny, Dallaz;None;None;None;None;2531961;1156056;0;6.551441;46.552318;0
8581918;Bussigny, Grand-Record;None;None;None;None;2531996;1155800;0;6.551935;46.550019;0
8581920;Bussigny, Sauge;None;None;None;None;2532141;1156421;0;6.553734;46.555620;0
8581921;Bussigny, Vieux-Four;None;None;None;None;2532420;1156200;0;6.557405;46.553660;0
8581922;Bussigny, Riettaz;None;None;None;None;2532570;1156183;0;6.559363;46.553522;0
8581924;Bussigny, Sullens;None;None;None;None;2532707;1156096;0;6.561162;46.552753;0
8581927;Gland, Borgeaud;None;None;None;None;2509592;1142091;0;6.262531;46.424055;0
8581928;Gland, Riant-Coteau;None;None;None;None;2511124;1141513;0;6.282569;46.419061;0
8581930;Gland, Mauverney;None;None;None;None;2510559;1141383;0;6.275246;46.417817;0
8581931;Weisstannen, Vorsiez;None;None;None;None;2741800;1204600;0;9.302420;46.977315;0
8581935;Gland, gare sud;None;None;None;8501031,8570030,8581935;2510255;1141653;0;6.271240;46.420204;0
8581936;Gland, Montoly;None;None;None;None;2510527;1141900;0;6.274730;46.422463;0
8581940;Gland, Sous-les-Vignes;None;None;None;None;2510283;1142215;0;6.271495;46.425263;0
8581942;Moiry VS, glacier;None;None;None;None;2610838;1106132;0;7.578812;46.106606;0
8581943;Thierrens, gare routière;None;None;None;None;2547890;1172946;0;6.757220;46.705680;0
8581945;Salenstein, Dorf;None;None;None;None;2721678;1281066;0;9.058774;47.668925;0
8581946;Hüttwilen, Oberdorf;None;None;None;None;2707758;1274158;0;8.871792;47.609247;0
8581947;Arenenberg, Schloss;None;None;None;8506134,8506160,8510304,8581947;2721769;1281376;0;9.060070;47.671696;0
8581948;Schöftland, Holzikerstrasse;None;SCFH;None;None;2646103;1240280;0;8.048343;47.311787;0
8581949;Kaisten, Lümberg;None;None;None;None;2645609;1265379;0;8.044371;47.537558;0
8581950;Eiken, West;None;None;None;None;2640930;1265102;0;7.982204;47.535375;0
8581951;Eiken, Ost;None;None;None;None;2641866;1264419;0;7.994570;47.529173;0
8581952;Gstaad, Rütti Schulhaus;None;None;None;None;2588214;1146474;0;7.285195;46.469488;0
8581953;Orbe, Suchet;None;None;None;None;2530242;1175845;0;6.526022;46.730141;0
8581956;Vrin, S. Giusep;None;None;None;None;2725797;1167064;0;9.081814;46.642967;0
8581957;Samnaun-Compatsch, beim Kreuz;None;None;None;None;2825311;1205188;0;10.399512;46.959504;0
8581958;Vrin, Ligiazun;None;None;None;None;2726065;1167218;0;9.085356;46.644301;0
8581959;Vrin, Puzzatsch;None;None;None;None;2724920;1166661;0;9.070252;46.639507;0
8581960;Vrin, Cons;None;None;None;None;2726518;1167798;0;9.091431;46.649432;0
8581962;Porrentruy, avenue Cuenin;None;None;None;None;2572792;1252350;0;7.078056;47.421390;0
8581963;Bassecourt, école secondaire;None;None;None;None;2584851;1243083;0;7.238180;47.338430;0
8581966;Hüntwangen, Dorf;None;None;None;None;2679283;1272103;0;8.492764;47.594826;0
8581969;Ermatingen, Friedhof;None;None;None;None;2722602;1281123;0;9.071089;47.669266;0
8581970;Ermatingen, Rathaus;None;None;None;None;2723305;1281150;0;9.080455;47.669377;0
8581971;Lipperswil, Kellhof;None;None;None;None;2721573;1275161;0;9.055756;47.615850;0
8581972;Dettighofen, Linde;None;None;None;8506857,8581972;2713962;1275275;0;8.954571;47.618242;0
8581973;Pfyn, Biberpfad;None;None;None;None;2713472;1272274;0;8.947287;47.591342;0
8581974;Islikon, Bahnhof;None;None;None;8506019,8581974;2705954;1267272;0;8.846161;47.547620;0
8581975;Willisau, Postplatz;None;None;None;None;2642038;1219056;0;7.992605;47.121161;0
8581976;Dagmersellen, Industriepark;None;None;None;None;2640846;1228557;0;7.977757;47.206693;0
8581977;Einsiedeln, Eschbach;None;None;None;None;2698867;1221392;0;8.741910;47.136123;0
8581978;Luzern, Wey;None;None;None;None;2666410;1212008;0;8.312723;47.055773;0
8581979;Hofstetten b. Brienz, Schried;None;None;None;None;2648415;1178604;0;8.072336;46.756864;0
8581980;Fanas, Kirche;None;None;None;8530531,8581980,8581981;2769458;1206152;0;9.666350;46.984784;0
8581981;Fanas, Seilbahn;None;None;None;8530531,8581980,8581981;2769158;1206306;0;9.662466;46.986245;0
8581982;Fanas, Trügli;None;None;None;None;2768904;1206247;0;9.659106;46.985779;0
8581983;Isone, Piazzale;None;None;None;None;2719951;1110128;0;8.990761;46.131969;0
8581984;Isone, Gròssa;None;None;None;None;2719704;1109884;0;8.987504;46.129819;0
8581985;Obersaxen, Meierhof Talstation;None;None;None;None;2727111;1178859;0;9.102243;46.748800;0
8581988;Buchs SG, EW;None;BSEW;None;8509404,8574040,8574041,8581988,8595947,8595948;2754222;1225809;0;9.472849;47.165255;0
8581989;Sevelen, Veltur;None;None;None;8509406,8510962,8581989,8588177;2755450;1221130;0;9.487428;47.122895;0
8581991;Poschiavo, Curtinell;None;None;None;None;2801587;1134018;0;10.056792;46.327285;0
8581992;Meiringen, Spitalstrasse;None;None;None;None;2656767;1175635;0;8.181281;46.729499;0
8581993;Meiringen, Isenbolgen;None;None;None;None;2656630;1175718;0;8.179499;46.730258;0
8581994;Meiringen, Casinoplatz;None;None;None;None;2657209;1175398;0;8.187033;46.727330;0
8581996;Kreuzlingen, Weiherstrasse;None;None;None;None;2729707;1279220;0;9.165106;47.650787;0
8581997;Lignières, bureau communal;None;None;None;None;2571622;1214716;0;7.064935;47.082843;0
8581999;Reichenau-Tamins, Bahnhof;None;None;None;8509183,8509730,8572906,8574678,8581999;2750643;1187772;0;9.413037;46.824043;0
8582000;Plons (Mels), Rekrutierungsztr;None;None;None;None;2748828;1214029;0;9.397851;47.060564;0
8582002;Glis, Glismatten;None;None;None;None;2641993;1129382;0;7.983809;46.314530;0
8582003;Brig, Wehrmannskapelle;None;None;None;None;2642950;1128700;0;7.996170;46.308335;0
8582004;Sta. Maria in Calanca, Posta;None;None;None;None;2731335;1124864;0;9.142162;46.262375;0
8582005;Bülach, Einkaufszentrum Süd;None;None;None;None;2682898;1262661;0;8.539062;47.509469;0
8582006;Weinfelden, Sonnenplatz;None;None;None;None;2726240;1269822;0;9.116298;47.566963;0
8582007;Bex, Domaine du Rhône;None;None;None;None;2565476;1121434;0;6.991031;46.243452;0
8582008;Baltschieder, Cavallo;None;None;None;None;2633017;1128202;0;7.867199;46.304416;0
8582009;Baltschieder, Kreuzmatte;None;None;None;None;2632822;1128384;0;7.864681;46.306063;0
8582010;Gachnang, Kath. Kirche;None;None;None;None;2706124;1266599;0;8.848258;47.541541;0
8582011;Müllheim, Bahnhofstrasse;None;None;None;None;2717735;1273159;0;9.004186;47.598549;0
8582012;Tscherlach, Steibünt;None;None;None;None;2743902;1220021;0;9.334936;47.115534;0
8582019;Arnegg, Geretschwilerstrasse;None;None;None;None;2736952;1255821;0;9.254301;47.438926;0
8582020;Gossau SG, Lindenhof;None;None;None;None;2736008;1254498;0;9.241387;47.427225;0
8582021;Altikon, Herten;None;None;None;None;2702494;1269565;0;8.800735;47.568789;0
8582022;Gossau SG, Watt;None;GOWA;None;None;2736068;1253691;0;9.241936;47.419957;0
8582023;Gossau SG, Bischofszellerstr.;None;GOBI;None;None;2736288;1253388;0;9.244758;47.417187;0
8582024;Porrentruy, Sous-Bellevue;None;None;None;None;2572932;1252968;0;7.079874;47.426954;0
8582028;Porrentruy, rue de l'Oiselier;None;None;None;None;2572303;1251050;0;7.071657;47.409677;0
8582030;Porrentruy, JURASSICA Museum;None;None;None;None;2572820;1251545;0;7.078477;47.414151;0
8582034;Porrentruy, Rue Merguin;None;None;None;None;2572279;1251624;0;7.071303;47.414838;0
8582036;Porrentruy, Château;None;None;None;None;2572028;1251927;0;7.067958;47.417553;0
8582037;Porrentruy, Bacavoine;None;None;None;None;2572795;1251261;0;7.078163;47.411595;0
8582044;Ballwil, Hochdorfstrasse;None;None;None;8502023,8582044;2666616;1222833;0;8.317028;47.153116;0
8582045;Eschenbach LU, Luzernstrasse;None;None;None;8502022,8582045;2666982;1220423;0;8.321497;47.131403;0
8582046;Honau, Hirschen;None;None;None;None;2673428;1220690;0;8.406494;47.133121;0
8582048;Payerne, gymnase;None;None;None;None;2561864;1185078;0;6.938932;46.815758;0
8582049;Treytorrens (Payerne), église;None;None;None;None;2551264;1180189;0;6.800566;46.771088;0
8582050;Vaumarcus, milieu du village;None;None;None;None;2547923;1191990;0;6.755478;46.876984;0
8582051;Yverdon-les-Bains, 14 Avril;None;None;None;None;2539921;1181037;0;6.651956;46.777787;0
8582052;Schloss Laufen, Rheinfall;None;None;None;8506039,8511374,8582052;2688343;1281207;0;8.615023;47.675536;0
8582053;Laufenburg, Werkstrasse;None;None;None;None;2646365;1267017;0;8.054582;47.552236;0
8582054;Muri AG, Grindelstrasse;None;None;None;None;2668916;1236614;0;8.349462;47.276828;0
8582056;Vouvry, Le Culat;None;VOUY;None;None;2557691;1132526;0;6.889089;46.342783;0
8582060;Waltenschwil, Büelisacker;None;None;None;None;2663823;1242520;0;8.282995;47.330458;0
8582061;Seedorf UR, Grund;None;None;None;None;2689293;1193039;0;8.610144;46.882476;0
8582062;Münsingen, PZM West;None;None;None;None;2608648;1192004;0;7.552083;46.879102;0
8582063;Promontogno, Punt Spizarun;None;None;None;None;2762735;1133969;0;9.552449;46.337384;0
8582064;Ferden, Schulhaus;None;None;None;None;2624570;1137995;0;7.758076;46.392871;0
8582065;Morrens VD, Grande Salle;None;None;None;None;2537817;1160152;0;6.627242;46.589733;0
8582066;Felsberg, Abzw.;None;None;None;None;2755654;1189849;0;9.479392;46.841566;0
8582067;Tinizong, Curtinatsch;None;None;None;None;2767091;1161254;0;9.618850;46.581666;0
8582068;Toffen, Gemeindeverwaltung;None;None;None;None;2604000;1189784;0;7.491089;46.859176;0
8582069;Schwarzenburg, Büblern;None;None;None;None;2591120;1182776;0;7.322322;46.796088;0
8582070;Riggisberg, Beissern;None;None;None;None;2601135;1184916;0;7.453507;46.815397;0
8582071;Jens, Birkenweg;None;None;None;None;2586233;1216705;0;7.257278;47.101200;0
8582072;Lupfig, Seebli;None;None;None;None;2658493;1255824;0;8.214224;47.450605;0
8582073;Wittnau, Erlenhof;None;None;None;None;2641535;1259314;0;7.989699;47.483281;0
8582074;Grandgourt, Pisciculture;None;None;None;8500143,8582074;2570514;1257852;0;7.047504;47.470776;0
8582076;Châtillon JU, bif. Courtételle;None;None;None;None;2592792;1242069;0;7.343268;47.329445;0
8582081;Courtételle, Sorne;None;None;None;8500120,8502491,8579767,8582081,8582562;2590659;1243361;0;7.315023;47.341039;0
8582084;Boécourt, Chez le Minet;None;None;None;None;2582980;1243966;0;7.213390;47.346326;0
8582085;St-Ursanne, porte St-Pierre;None;None;None;None;2578677;1246210;0;7.156339;47.366383;0
8582086;Porrentruy, Voyeboeuf;None;None;None;None;2573933;1251237;0;7.093242;47.411426;0
8582087;Courchavon, route de la Gare;None;None;None;8500141,8582087;2571141;1254432;0;7.056042;47.440045;0
8582088;Courtemaîche, centre;None;None;None;None;2570512;1256495;0;7.047567;47.458571;0
8582091;Flums, Galserschstrasse;None;None;None;None;2745427;1217848;0;9.354325;47.095661;0
8582095;Gretschins, Dorf;None;None;None;None;2755390;1218310;0;9.485668;47.097552;0
8582096;Trübbach, Seidenbaum;None;None;None;None;2755620;1216400;0;9.488039;47.080324;0
8582098;Flums, Wiesental;None;None;None;None;2745945;1217078;0;9.360897;47.088623;0
8582099;Flums, Schulhaus Hochwiese;None;None;None;None;2746741;1216502;0;9.371190;47.083267;0
8582101;Fontnas, Dorf;None;None;None;None;2755705;1217500;0;9.489537;47.090195;0
8582102;Neuhausen, Bahnhof SBB;None;None;None;8503423,8582102,8592499;2689057;1281986;0;8.624686;47.682444;0
8582103;Rafz, Bleiki;None;None;None;None;2683501;1274333;0;8.549259;47.614357;0
8582104;Zwillikon, Lochhof;None;None;None;None;2674425;1237984;0;8.422492;47.288551;0
8582105;Balzers, Gagoz;None;None;None;None;2756604;1215241;0;9.500591;47.069670;0
8582111;Hildisrieden, Hapfern;None;None;None;None;2660890;1220579;0;8.241227;47.133394;0
8582112;Rain, Sandblatten;None;None;None;None;2660982;1219846;0;8.242341;47.126793;0
8582113;Trübbach, Fährhütte;None;None;None;None;2755526;1215813;0;9.486600;47.075067;0
8582114;Bex, Le Châtel;None;None;None;None;2568154;1120540;0;7.025812;46.235543;0
8582115;Ennetmoos, Mueterschwandenberg;None;None;None;None;2666139;1200063;0;8.307416;46.948360;0
8582116;Mathon, Muntsulej;None;None;None;None;2751397;1167193;0;9.416117;46.638813;0
8582117;Mezzovico, Fontana;None;None;None;None;2714422;1105092;0;8.918007;46.087637;0
8582118;Rothenburg Station, Bhf. West;Rothenburg Station, Bahnhof West;None;None;8502020,8510764,8582118;2661518;1215571;0;8.248823;47.088292;0
8582119;Nunningen, Musslistrasse;None;None;None;None;2614403;1249376;0;7.629402;47.395051;0
8582120;Ennetmoos, Abzw. Rütli;None;None;None;None;2665598;1199224;0;8.300189;46.940868;0
8582121;Ennetmoos, Ebnet;None;None;None;None;2665467;1198707;0;8.298394;46.936230;0
8582122;Ennetmoos, Abz. Vorsässstrasse;None;None;None;None;2665847;1199524;0;8.303503;46.943541;0
8582123;Neftenbach, Wolfgässli;None;None;None;None;2692427;1264797;0;8.665980;47.527407;0
8582124;Porrentruy, Minoux;None;None;None;None;2571958;1252063;0;7.067022;47.418773;0
8582125;Porrentruy, route Bressaucourt;None;None;None;None;2571940;1251389;0;7.066826;47.412710;0
8582126;Porrentruy, Rasse;None;None;None;None;2572781;1250936;0;7.077997;47.408672;0
8582127;Porrentruy, Vauches/Perche;None;None;None;None;2573168;1251743;0;7.083076;47.415946;0
8582128;Porrentruy, Patinoire;None;None;None;None;2573798;1251815;0;7.091419;47.416619;0
8582131;Porrentruy, Haute-Fin;None;None;None;None;2573186;1252253;0;7.083284;47.420533;0
8582132;Vaz/Obervaz, Solis;None;None;None;None;2758815;1172101;0;9.514660;46.681224;0
8582133;Alvaschein, Solisbrücke;None;None;None;None;2759992;1171872;0;9.529959;46.678884;0
8582136;Bassins, gare;None;None;None;8501064,8582136;2506599;1146212;0;6.222770;46.460711;0
8582137;Bassins, Piscine;None;None;None;None;2507383;1146894;0;6.232838;46.466954;0
8582140;Hintergoldingen, Austrasse;None;None;None;None;2716575;1237787;0;8.979528;47.280680;0
8582141;Bonaduz, Isla;None;None;None;None;2749987;1187622;0;9.404391;46.822847;0
8582142;Ormalingen, Zwischbach;None;None;None;None;2633312;1257908;0;7.880496;47.471104;0
8582143;Courtemaîche, viaduc;None;None;None;None;2570497;1257058;0;7.047331;47.463634;0
8582145;Boncourt, bif. Stand;None;None;None;8500128,8581835,8582145;2568207;1260395;0;7.016721;47.493539;0
8582146;Boncourt, poste;None;None;None;None;2567996;1260666;0;7.013901;47.495966;0
8582147;Boncourt, piscine;None;None;None;None;2567746;1260706;0;7.010581;47.496314;0
8582148;Courtételle, Moulin;None;None;None;None;2590233;1243287;0;7.309388;47.340367;0
8582149;Courfaivre, rue du Chételay;None;None;None;8500121,8581130,8582149;2588843;1242634;0;7.291012;47.334471;0
8582150;Courfaivre, centre;None;None;None;None;2588312;1242633;0;7.283986;47.334453;0
8582151;Courfaivre, centre sportif;None;None;None;None;2587851;1242631;0;7.277887;47.334427;0
8582152;Courfaivre, Tuilerie;None;None;None;None;2587398;1242638;0;7.271893;47.334481;0
8582154;Glovelier, ZAM/rte de Boécourt;Glovelier, ZAM/route de Boécourt;None;None;None;2582568;1243215;0;7.207967;47.339560;0
8582155;Movelier,Pl. de la Distillerie;Movelier, Place de la Distillerie;None;None;None;2591051;1250976;0;7.320056;47.409536;0
8582158;Tschappina, Glaspass;None;None;None;None;2746272;1171396;0;9.350541;46.677752;0
8582159;Bussnang, Stadler;None;None;None;8506190,8582159,8594772;2724087;1268680;0;9.087375;47.557105;0
8582160;Müllheim, Felsenau;None;None;None;None;2717131;1273289;0;8.996191;47.599826;0
8582162;Hefenhofen, Sonne;None;None;None;None;2739890;1269897;0;9.297659;47.564870;0
8582163;Amriswil, Kirchstrasse;None;None;None;None;2740048;1268012;0;9.299164;47.547888;0
8582165;Engishofen, Dorfplatz;None;None;None;None;2736432;1269006;0;9.251448;47.557586;0
8582166;Kümmertshausen, Hauptstrasse;None;None;None;None;2735651;1269862;0;9.241335;47.565445;0
8582170;Langrickenbach, Rutishausen;None;None;None;None;2736873;1271371;0;9.258034;47.578759;0
8582171;Langrickenbach, Waldhof;None;None;None;None;2736416;1271934;0;9.252135;47.583916;0
8582173;Illighausen, Wilen;None;None;None;None;2733131;1274447;0;9.209233;47.607186;0
8582174;Klarsreuti, Linde;None;None;None;None;2733524;1272247;0;9.213796;47.587325;0
8582175;Birwinken, Käserei;None;None;None;None;2732605;1271719;0;9.201424;47.582764;0
8582176;Andwil TG, Eckartshausen;None;None;None;None;2733659;1270623;0;9.215101;47.572696;0
8582177;Andwil TG, Volg;None;None;None;None;2733684;1269988;0;9.215242;47.566981;0
8582178;Heimenhofen, Kreuzung;None;None;None;None;2733383;1269913;0;9.211221;47.566372;0
8582179;Donzhausen, Dorfplatz;None;None;None;None;2732280;1268534;0;9.196157;47.554192;0
8582180;Seuzach, Forrenbergstrasse;None;None;None;None;2697136;1265343;0;8.728620;47.531637;0
8582182;Vendlincourt, bif. gare;None;None;None;8500187,8510620,8582182;2578710;1255634;0;7.156325;47.451145;0
8582183;Bonfol, gare;None;None;None;8500188,8582183;2578615;1258201;0;7.154946;47.474224;0
8582184;Flawil, Wohn- und Pflegeheim;None;None;None;None;2731765;1253172;0;9.184774;47.416165;0
8582186;Uetendorf, Buchshalte;None;None;None;None;2609558;1180398;0;7.563779;46.774689;0
8582187;Uetendorf, Bergschulhaus;None;None;None;None;2609637;1180026;0;7.564806;46.771342;0
8582188;Uetendorf, Uttigenstrasse;None;None;None;8507094,8509485,8581790,8582188;2611723;1180664;0;7.592133;46.777048;0
8582190;Steffisburg, Ziegeleistrasse;None;None;None;None;2615047;1180308;0;7.635644;46.773779;0
8582191;Langrickenbach, Neuhof;None;None;None;None;2736639;1271661;0;9.255014;47.581415;0
8582192;Oensingen, Kreisschule;None;None;None;None;2621323;1237341;0;7.720490;47.286617;0
8582193;Utzenstorf, Schloss Landshut;None;None;None;None;2608607;1220326;0;7.552078;47.133860;0
8582195;Moos, Bahnhof;None;None;None;8507084,8582195;2597154;1195509;0;7.401276;46.910679;0
8582196;Islikon, Zentrum;None;None;None;None;2705627;1267021;0;8.841758;47.545416;0
8582197;Chur, Quaderwiese;None;None;None;None;2759816;1191281;0;9.534436;46.853456;0
8582199;Les Thioleyres, village;None;None;None;None;2551904;1154452;0;6.811643;46.539624;0
8582200;Les Tavernes, collège;None;None;None;None;2552116;1155971;0;6.814249;46.553303;0
8582202;Palézieux, En Plan;None;None;None;None;2552854;1155614;0;6.823908;46.550145;0
8582203;Schiers, Schulhaus Feld;None;None;None;None;2770917;1204764;0;9.684998;46.971929;0
8582204;Zernez, scoula;None;None;None;None;2803097;1175466;0;10.094608;46.699468;0
8582210;Bern, Untermattweg;None;None;None;None;2597006;1199814;0;7.399304;46.949403;0
8582211;Uetendorf, Thunstrasse;None;None;None;None;2611038;1179765;0;7.583142;46.768973;0
8582212;Le Landeron, Bellevue;None;None;None;None;2572855;1212215;0;7.081322;47.060398;0
8582213;La Neuveville, Ruis de Vaux;None;None;None;None;2573251;1212377;0;7.086525;47.061872;0
8582214;Ayer, Les Grands Praz;None;None;None;None;2613198;1113236;0;7.609532;46.170468;0
8582215;Grimentz, Les Fioz;None;None;None;None;2611254;1114962;0;7.584403;46.186030;0
8582216;Grimentz, Morette;None;None;None;None;2609893;1111501;0;7.566703;46.154917;0
8582217;Sierre, Chemin des Pins;None;None;None;None;2607426;1126388;0;7.535004;46.288866;0
8582218;Niouc, Les Saints Innocents;None;None;None;None;2609103;1123766;0;7.556714;46.265259;0
8582221;Chamoson, cimetière;None;None;None;None;2583774;1116928;0;7.228425;46.203611;0
8582225;Bümpliz, Schloss;None;None;None;None;2596388;1199187;0;7.391191;46.943759;0
8582226;Weinfelden, Güttingersreuti;None;None;None;8582226,8589972;2726832;1269325;0;9.124021;47.562380;0
8582227;St. Gallen, Arena;None;SGAA;Kybunpark;None;2740870;1252420;0;9.305153;47.407518;0
8582228;Zimmerwald, Weiermatt;None;None;None;None;2602759;1192451;0;7.474830;46.883172;0
8582230;Möhlin, Bata Park;None;None;None;None;2630398;1269602;0;7.842641;47.576417;0
